Date,Time,Transaction,Item
2016-11-22,12:35:12,1863,Bread
2016-11-22,12:40:54,1864,Coffee
2016-11-22,12:40:54,1864,Medialuna
2016-11-22,12:40:54,1864,Brownie
2016-11-22,12:41:13,1865,Bread
2016-11-22,13:05:30,1866,Coffee
2016-11-22,13:07:35,1867,Medialuna
2016-11-22,13:17:32,1868,Coffee
2016-11-22,13:17:32,1868,Scandinavian
2016-11-22,13:17:32,1868,Medialuna
2016-11-22,13:26:51,1869,Tea
2016-11-22,13:26:51,1869,Brownie
2016-11-22,13:26:51,1869,NONE
2016-11-22,13:34:01,1870,Coffee
2016-11-22,13:34:01,1870,Pastry
2016-11-22,13:47:25,1871,Coffee
2016-11-22,13:59:06,1872,Fudge
2016-11-22,13:59:06,1872,Cake
2016-11-22,13:59:06,1872,Coffee
2016-11-22,13:59:06,1872,Tea
2016-11-22,14:12:12,1873,Bread
2016-11-22,14:22:58,1874,Coffee
2016-11-22,14:22:58,1874,Cake
2016-11-22,14:42:17,1875,Sandwich
2016-11-22,14:42:17,1875,Coffee
2016-11-22,14:42:17,1875,Coffee
2016-11-22,14:42:17,1875,Tea
2016-11-22,14:42:17,1875,Brownie
2016-11-22,14:42:17,1875,Cake
2016-11-22,15:02:34,1876,Coffee
2016-11-22,15:02:34,1876,Alfajores
2016-11-22,15:02:34,1876,Coffee
2016-11-22,15:02:34,1876,Cake
2016-11-22,15:08:04,1877,Coffee
2016-11-22,15:08:04,1877,Coffee
2016-11-22,15:17:35,1878,Mineral water
2016-11-22,15:25:09,1879,Coffee
2016-11-22,15:25:09,1879,Cookies
2016-11-22,15:29:40,1880,Bread
2016-11-22,15:29:40,1880,Cake
2016-11-22,15:39:58,1881,Bread
2016-11-22,15:40:20,1882,Coffee
2016-11-22,16:33:35,1884,NONE
2016-11-22,16:36:23,1885,Tea
2016-11-22,16:36:23,1885,Brownie
2016-11-22,16:36:23,1885,Cake
2016-11-22,16:39:08,1886,Hot chocolate
2016-11-22,16:39:08,1886,Hot chocolate
2016-11-22,16:39:08,1886,Medialuna
2016-11-22,16:39:57,1887,Hot chocolate
2016-11-22,17:10:13,1888,Coffee
2016-11-22,17:10:13,1888,Bread
2016-11-22,17:18:51,1889,Cake
2016-11-22,17:18:51,1889,Coffee
2016-11-23,08:11:28,1890,Coffee
2016-11-23,08:11:28,1890,Cake
2016-11-23,09:05:20,1891,Hot chocolate
2016-11-23,09:05:20,1891,Medialuna
2016-11-23,09:05:20,1891,NONE
2016-11-23,09:05:20,1891,Coffee
2016-11-23,09:06:41,1892,Hot chocolate
2016-11-23,09:06:41,1892,Medialuna
2016-11-23,09:06:41,1892,NONE
2016-11-23,09:06:41,1892,Coffee
2016-11-23,09:07:21,1893,Coffee
2016-11-23,09:07:21,1893,Hot chocolate
2016-11-23,09:07:21,1893,Medialuna
2016-11-23,09:07:21,1893,NONE
2016-11-23,09:54:31,1894,Coffee
2016-11-23,09:54:31,1894,Keeping It Local
2016-11-23,09:54:31,1894,Bread
2016-11-23,10:06:05,1895,Coffee
2016-11-23,10:11:18,1896,NONE
2016-11-23,10:11:18,1896,Coffee
2016-11-23,10:15:49,1897,Coffee
2016-11-23,10:19:40,1898,Coffee
2016-11-23,10:19:40,1898,Bread
2016-11-23,10:22:23,1899,Coffee
2016-11-23,10:22:23,1899,Sandwich
2016-11-23,10:33:49,1900,Bread
2016-11-23,10:33:49,1900,Keeping It Local
2016-11-23,10:33:49,1900,Cake
2016-11-23,10:50:14,1901,Coffee
2016-11-23,11:12:42,1902,Brownie
2016-11-23,11:12:42,1902,Cookies
2016-11-23,11:34:24,1903,Bread
2016-11-23,11:42:00,1904,NONE
2016-11-23,11:42:00,1904,Juice
2016-11-23,11:42:00,1904,Bread
2016-11-23,11:50:37,1905,Coffee
2016-11-23,11:50:37,1905,Cookies
2016-11-23,11:50:56,1906,Coffee
2016-11-23,12:24:12,1907,Coffee
2016-11-23,12:24:12,1907,Medialuna
2016-11-23,12:24:12,1907,Cookies
2016-11-23,12:24:12,1907,Tea
2016-11-23,12:35:02,1908,Tea
2016-11-23,12:35:02,1908,Cookies
2016-11-23,12:42:33,1909,NONE
2016-11-23,12:42:33,1909,Mineral water
2016-11-23,12:49:38,1910,Coffee
2016-11-23,12:49:38,1910,Bread
2016-11-23,12:49:38,1910,Tea
2016-11-23,12:49:38,1910,Pastry
2016-11-23,12:49:38,1910,Tiffin
2016-11-23,12:49:38,1910,Cake
2016-11-23,13:04:46,1911,Coffee
2016-11-23,13:13:54,1912,Cookies
2016-11-23,13:25:25,1913,Sandwich
2016-11-23,13:26:38,1914,Coffee
2016-11-23,13:40:31,1915,Tea
2016-11-23,13:40:31,1915,Sandwich
2016-11-23,13:51:18,1916,Jam
2016-11-23,13:55:58,1917,NONE
2016-11-23,13:55:58,1917,Brownie
2016-11-23,13:55:58,1917,Tea
2016-11-23,14:07:37,1919,Bread
2016-11-23,14:22:27,1920,Bread
2016-11-23,14:22:27,1920,Olum & polenta
2016-11-23,14:52:03,1921,Bread
2016-11-23,14:53:33,1922,Polenta
2016-11-23,14:53:33,1922,Tea
2016-11-23,14:59:48,1923,Coffee
2016-11-23,14:59:48,1923,Sandwich
2016-11-23,15:00:34,1924,Coffee
2016-11-23,15:05:02,1925,Coffee
2016-11-23,15:05:02,1925,Cake
2016-11-23,15:09:18,1926,Tea
2016-11-23,15:09:18,1926,Coffee
2016-11-23,15:09:18,1926,Alfajores
2016-11-23,15:23:13,1927,Coke
2016-11-23,15:44:44,1928,Coffee
2016-11-23,16:00:19,1929,Coffee
2016-11-23,16:14:41,1930,Coffee
2016-11-23,16:14:41,1930,Medialuna
2016-11-23,16:31:03,1931,Cookies
2016-11-23,16:31:03,1931,Bread
2016-11-23,16:36:53,1932,Coffee
2016-11-23,17:00:41,1933,Coffee
2016-11-23,17:00:41,1933,NONE
2016-11-23,17:29:19,1934,Bread
2016-11-24,08:41:10,1935,Bread
2016-11-24,09:08:12,1936,Coffee
2016-11-24,09:10:24,1937,Coffee
2016-11-24,09:11:11,1938,Hot chocolate
2016-11-24,09:20:18,1939,Pastry
2016-11-24,09:21:00,1940,Coffee
2016-11-24,09:21:00,1940,Keeping It Local
2016-11-24,09:24:35,1941,Pastry
2016-11-24,09:24:35,1941,Bread
2016-11-24,09:26:35,1942,Bread
2016-11-24,09:26:35,1942,Keeping It Local
2016-11-24,09:28:53,1943,Pastry
2016-11-24,09:28:53,1943,NONE
2016-11-24,09:30:14,1944,Hot chocolate
2016-11-24,09:31:29,1945,Coffee
2016-11-24,09:31:29,1945,Pastry
2016-11-24,09:43:20,1946,Bread
2016-11-24,09:43:20,1946,Medialuna
2016-11-24,09:53:52,1947,Medialuna
2016-11-24,09:53:52,1947,Medialuna
2016-11-24,09:53:52,1947,Pastry
2016-11-24,09:53:52,1947,Alfajores
2016-11-24,09:55:27,1948,Coffee
2016-11-24,10:02:17,1949,Coffee
2016-11-24,10:05:35,1950,Tea
2016-11-24,10:05:35,1950,Cake
2016-11-24,10:06:47,1951,Coffee
2016-11-24,10:06:47,1951,Bread
2016-11-24,10:07:54,1952,Coffee
2016-11-24,10:13:28,1953,Bread
2016-11-24,10:13:28,1953,Tea
2016-11-24,10:13:28,1953,Cake
2016-11-24,10:18:24,1954,Bread
2016-11-24,10:18:24,1954,Bread
2016-11-24,10:18:24,1954,Coffee
2016-11-24,10:23:10,1955,Coffee
2016-11-24,10:23:10,1955,Alfajores
2016-11-24,10:25:34,1956,Coffee
2016-11-24,10:25:34,1956,NONE
2016-11-24,10:45:39,1957,Bread
2016-11-24,10:45:39,1957,Cookies
2016-11-24,10:48:35,1958,Bread
2016-11-24,10:48:35,1958,NONE
2016-11-24,10:48:35,1958,Sandwich
2016-11-24,10:48:35,1958,Tea
2016-11-24,10:51:27,1959,Bread
2016-11-24,10:59:16,1960,Tea
2016-11-24,10:59:16,1960,Coffee
2016-11-24,10:59:16,1960,Cake
2016-11-24,11:03:46,1961,Bread
2016-11-24,11:05:57,1962,Hot chocolate
2016-11-24,11:05:57,1962,Brownie
2016-11-24,11:34:17,1963,Bread
2016-11-24,11:39:29,1964,Tea
2016-11-24,11:39:29,1964,Coffee
2016-11-24,11:46:56,1965,Coffee
2016-11-24,11:46:56,1965,Cake
2016-11-24,11:57:00,1966,The Nomad
2016-11-24,11:57:00,1966,Bread
2016-11-24,11:57:00,1966,Tea
2016-11-24,12:05:18,1967,NONE
2016-11-24,12:05:18,1967,NONE
2016-11-24,12:05:18,1967,Coffee
2016-11-24,12:05:18,1967,Smoothies
2016-11-24,12:18:32,1968,Bread
2016-11-24,12:20:13,1969,Bread
2016-11-24,12:35:32,1970,Coffee
2016-11-24,12:35:32,1970,Bread
2016-11-24,12:54:14,1971,Coffee
2016-11-24,12:54:14,1971,Cake
2016-11-24,12:57:45,1972,Fudge
2016-11-24,12:57:45,1972,Coffee
2016-11-24,12:57:45,1972,Coffee
2016-11-24,12:57:45,1972,Sandwich
2016-11-24,13:12:59,1973,Brownie
2016-11-24,13:23:10,1974,Bread
2016-11-24,13:23:10,1974,Sandwich
2016-11-24,13:28:42,1975,Coffee
2016-11-24,13:29:16,1976,Bread
2016-11-24,13:29:16,1976,Brownie
2016-11-24,13:31:38,1977,Sandwich
2016-11-24,13:39:41,1978,Coffee
2016-11-24,13:39:41,1978,Sandwich
2016-11-24,13:39:41,1978,Hearty & Seasonal
2016-11-24,13:58:03,1979,Coffee
2016-11-24,13:58:38,1980,Tea
2016-11-24,13:58:38,1980,Cake
2016-11-24,14:18:49,1981,NONE
2016-11-24,14:18:49,1981,Coffee
2016-11-24,14:18:49,1981,Bread
2016-11-24,14:19:19,1982,Coffee
2016-11-24,14:19:19,1982,Sandwich
2016-11-24,14:32:19,1983,Coffee
2016-11-24,14:35:19,1984,Cake
2016-11-24,14:52:39,1985,Coffee
2016-11-24,14:52:39,1985,Alfajores
2016-11-24,14:53:44,1986,Coffee
2016-11-24,14:53:44,1986,Cake
2016-11-24,14:58:05,1987,Tea
2016-11-24,14:58:05,1987,Tea
2016-11-24,15:17:33,1988,Bread
2016-11-24,15:30:26,1989,Tea
2016-11-24,15:30:26,1989,Cake
2016-11-24,15:33:37,1990,Brownie
2016-11-24,15:33:37,1990,Alfajores
2016-11-24,16:00:48,1991,Hack the stack
2016-11-24,16:00:48,1991,Art Tray
2016-11-24,16:00:48,1991,Coffee
2016-11-24,16:09:50,1992,Tea
2016-11-24,16:32:12,1993,Coffee
2016-11-24,16:32:12,1993,Cake
2016-11-24,16:49:46,1994,Coffee
2016-11-24,16:49:46,1994,Coke
2016-11-24,17:02:59,1995,Hack the stack
2016-11-24,17:02:59,1995,My-5 Fruit Shoot
2016-11-24,17:02:59,1995,Tea
2016-11-24,17:02:59,1995,Art Tray
2016-11-24,17:10:11,1996,Ella's Kitchen Pouches
2016-11-25,08:08:12,1997,Coffee
2016-11-25,08:08:12,1997,Medialuna
2016-11-25,08:52:24,1998,Coffee
2016-11-25,08:52:24,1998,NONE
2016-11-25,09:04:23,1999,Coffee
2016-11-25,09:04:23,1999,Coffee
2016-11-25,09:09:28,2000,Coffee
2016-11-25,09:09:28,2000,Bread
2016-11-25,09:10:18,2001,Coffee
2016-11-25,09:10:18,2001,Medialuna
2016-11-25,09:21:29,2002,Coffee
2016-11-25,09:29:47,2003,Coffee
2016-11-25,09:31:45,2004,Coffee
2016-11-25,09:31:45,2004,Pastry
2016-11-25,09:31:45,2004,Bread
2016-11-25,09:35:47,2005,Bread
2016-11-25,09:35:47,2005,Coffee
2016-11-25,09:36:46,2006,Bread
2016-11-25,09:44:09,2007,Keeping It Local
2016-11-25,09:44:09,2007,Coffee
2016-11-25,09:44:09,2007,Bread
2016-11-25,09:50:38,2008,Coffee
2016-11-25,09:51:05,2009,Coffee
2016-11-25,09:51:05,2009,Coffee
2016-11-25,09:55:08,2010,Keeping It Local
2016-11-25,09:55:08,2010,Tea
2016-11-25,09:55:08,2010,Brownie
2016-11-25,09:55:08,2010,Bread
2016-11-25,09:57:38,2011,Coffee
2016-11-25,09:57:38,2011,Pastry
2016-11-25,09:59:23,2012,Bread
2016-11-25,10:05:26,2013,Coffee
2016-11-25,10:05:26,2013,Cake
2016-11-25,10:13:08,2014,Coffee
2016-11-25,10:13:08,2014,Keeping It Local
2016-11-25,10:15:13,2015,Coffee
2016-11-25,10:28:53,2016,Bread
2016-11-25,10:28:53,2016,Medialuna
2016-11-25,10:38:18,2017,Bread
2016-11-25,10:38:18,2017,Focaccia
2016-11-25,10:41:02,2018,Medialuna
2016-11-25,10:41:02,2018,Coffee
2016-11-25,10:44:12,2019,Bread
2016-11-25,10:49:29,2020,Coffee
2016-11-25,10:49:29,2020,Coffee
2016-11-25,10:59:16,2021,Coffee
2016-11-25,11:00:56,2022,Bread
2016-11-25,11:05:09,2023,Farm House
2016-11-25,11:06:20,2024,Coffee
2016-11-25,11:06:20,2024,Pastry
2016-11-25,11:39:21,2025,Cookies
2016-11-25,11:39:21,2025,Juice
2016-11-25,11:39:21,2025,Tea
2016-11-25,11:39:21,2025,Alfajores
2016-11-25,11:40:12,2026,Coffee
2016-11-25,11:40:12,2026,Alfajores
2016-11-25,11:48:09,2027,Coffee
2016-11-25,11:48:09,2027,Sandwich
2016-11-25,12:09:10,2028,Coffee
2016-11-25,12:10:32,2029,Coffee
2016-11-25,12:10:32,2029,Coffee
2016-11-25,12:11:20,2030,Bread
2016-11-25,12:12:04,2031,Coffee
2016-11-25,12:12:04,2031,Bread
2016-11-25,12:12:04,2031,NONE
2016-11-25,12:18:27,2032,NONE
2016-11-25,12:21:22,2033,Coffee
2016-11-25,12:27:02,2034,NONE
2016-11-25,12:27:02,2034,Tea
2016-11-25,12:28:41,2035,Sandwich
2016-11-25,12:28:41,2035,Bread
2016-11-25,12:42:26,2036,Tea
2016-11-25,12:42:26,2036,NONE
2016-11-25,12:42:26,2036,Art Tray
2016-11-25,12:44:39,2037,Bread
2016-11-25,12:52:56,2038,Coffee
2016-11-25,12:52:56,2038,Cake
2016-11-25,12:55:03,2039,Mineral water
2016-11-25,12:55:03,2039,Coffee
2016-11-25,12:55:03,2039,NONE
2016-11-25,12:56:57,2040,NONE
2016-11-25,12:56:57,2040,Mineral water
2016-11-25,12:58:15,2041,Tartine
2016-11-25,13:02:09,2042,NONE
2016-11-25,13:02:09,2042,Coffee
2016-11-25,13:04:15,2043,Bread
2016-11-25,13:04:15,2043,Coffee
2016-11-25,13:07:26,2044,Bread
2016-11-25,13:12:29,2045,Hot chocolate
2016-11-25,13:12:29,2045,Bread
2016-11-25,13:12:29,2045,NONE
2016-11-25,13:12:29,2045,Sandwich
2016-11-25,13:37:45,2047,NONE
2016-11-25,13:38:40,2048,NONE
2016-11-25,13:38:40,2048,Juice
2016-11-25,13:40:22,2049,Bread
2016-11-25,13:40:22,2049,NONE
2016-11-25,13:57:31,2050,NONE
2016-11-25,13:57:31,2050,Mineral water
2016-11-25,14:13:06,2051,Sandwich
2016-11-25,14:13:06,2051,Bread
2016-11-25,14:13:06,2051,Jam
2016-11-25,14:14:53,2052,Coffee
2016-11-25,14:14:53,2052,Sandwich
2016-11-25,14:14:53,2052,Bread
2016-11-25,14:32:37,2053,Tea
2016-11-25,14:32:37,2053,NONE
2016-11-25,14:33:06,2054,Tea
2016-11-25,14:48:17,2055,Bread
2016-11-25,14:48:17,2055,Pastry
2016-11-25,15:31:28,2057,Coffee
2016-11-25,15:31:28,2057,Tea
2016-11-25,15:31:54,2058,Bread
2016-11-25,15:31:54,2058,Brownie
2016-11-25,15:53:37,2059,Alfajores
2016-11-25,15:53:37,2059,Alfajores
2016-11-25,15:53:37,2059,Bread
2016-11-25,15:54:11,2060,NONE
2016-11-25,16:02:01,2061,Coffee
2016-11-25,16:02:01,2061,Medialuna
2016-11-25,16:07:57,2062,Medialuna
2016-11-25,16:16:15,2063,Coffee
2016-11-25,16:16:15,2063,Bread
2016-11-25,16:16:15,2063,Pastry
2016-11-25,16:16:15,2063,Medialuna
2016-11-25,17:10:20,2065,Tea
2016-11-25,17:10:20,2065,Alfajores
2016-11-25,17:10:20,2065,Cake
2016-11-25,17:12:09,2066,Tea
2016-11-25,17:12:09,2066,Brownie
2016-11-25,17:12:09,2066,Alfajores
2016-11-25,17:12:09,2066,Pastry
2016-11-25,17:12:09,2066,Bread
2016-11-25,17:15:19,2067,Medialuna
2016-11-25,17:15:19,2067,Pastry
2016-11-25,17:19:52,2068,Brownie
2016-11-26,08:29:14,2069,Bread
2016-11-26,08:47:27,2070,Coffee
2016-11-26,08:50:14,2071,Bread
2016-11-26,08:50:14,2071,Coffee
2016-11-26,08:50:14,2071,Bread
2016-11-26,09:03:00,2072,Bread
2016-11-26,09:15:06,2073,Bread
2016-11-26,09:15:06,2073,Coffee
2016-11-26,09:15:06,2073,Medialuna
2016-11-26,09:27:29,2074,Bread
2016-11-26,09:28:40,2075,Bread
2016-11-26,09:32:45,2076,Pastry
2016-11-26,09:52:43,2077,NONE
2016-11-26,09:52:43,2077,Bread
2016-11-26,09:55:05,2078,Farm House
2016-11-26,09:57:45,2079,Medialuna
2016-11-26,09:57:45,2079,Scandinavian
2016-11-26,09:57:45,2079,Coffee
2016-11-26,10:05:00,2080,Coffee
2016-11-26,10:08:42,2081,Coffee
2016-11-26,10:18:21,2082,Bread
2016-11-26,10:18:21,2082,Medialuna
2016-11-26,10:20:35,2083,Cake
2016-11-26,10:22:02,2084,Muffin
2016-11-26,10:22:02,2084,Coffee
2016-11-26,10:23:47,2085,Bread
2016-11-26,10:24:26,2086,Scandinavian
2016-11-26,10:27:41,2087,Muffin
2016-11-26,10:30:16,2088,Scandinavian
2016-11-26,10:31:30,2089,Coffee
2016-11-26,10:32:22,2090,Bread
2016-11-26,10:33:34,2091,Bread
2016-11-26,10:35:00,2092,Coffee
2016-11-26,10:35:00,2092,Medialuna
2016-11-26,10:36:58,2093,Bread
2016-11-26,10:40:28,2094,Medialuna
2016-11-26,10:40:28,2094,Bread
2016-11-26,10:40:28,2094,Tea
2016-11-26,10:40:28,2094,Coffee
2016-11-26,10:40:28,2094,NONE
2016-11-26,10:42:19,2095,Bread
2016-11-26,10:47:12,2096,Cake
2016-11-26,10:47:12,2096,Muffin
2016-11-26,10:47:12,2096,Muffin
2016-11-26,10:47:12,2096,Jam
2016-11-26,10:48:06,2097,Bread
2016-11-26,10:48:06,2097,Pastry
2016-11-26,10:51:19,2098,Coffee
2016-11-26,10:56:41,2099,Coffee
2016-11-26,10:57:04,2100,Scandinavian
2016-11-26,10:59:13,2101,Scandinavian
2016-11-26,11:01:12,2102,Pastry
2016-11-26,11:01:12,2102,Medialuna
2016-11-26,11:01:12,2102,Coffee
2016-11-26,11:02:59,2103,Medialuna
2016-11-26,11:02:59,2103,Pastry
2016-11-26,11:02:59,2103,Bread
2016-11-26,11:02:59,2103,Coffee
2016-11-26,11:06:13,2104,NONE
2016-11-26,11:06:13,2104,Medialuna
2016-11-26,11:06:13,2104,Bread
2016-11-26,11:15:37,2105,Coffee
2016-11-26,11:15:37,2105,Tea
2016-11-26,11:15:37,2105,Pastry
2016-11-26,11:17:16,2106,Coffee
2016-11-26,11:27:56,2107,Juice
2016-11-26,11:34:49,2108,Coffee
2016-11-26,11:34:49,2108,Coffee
2016-11-26,11:39:49,2109,Muffin
2016-11-26,11:39:49,2109,Cake
2016-11-26,11:39:49,2109,Pastry
2016-11-26,11:39:49,2109,Tea
2016-11-26,11:39:49,2109,Coffee
2016-11-26,11:39:49,2109,Coffee
2016-11-26,11:40:55,2110,Hot chocolate
2016-11-26,11:47:21,2111,Muffin
2016-11-26,11:53:54,2112,Tartine
2016-11-26,11:53:54,2112,NONE
2016-11-26,11:53:54,2112,Juice
2016-11-26,11:53:54,2112,Bread
2016-11-26,11:53:54,2112,Coffee
2016-11-26,11:55:23,2113,Coffee
2016-11-26,11:55:23,2113,Fudge
2016-11-26,12:00:24,2114,Coffee
2016-11-26,12:00:24,2114,Bread
2016-11-26,12:13:05,2115,Bread
2016-11-26,12:16:32,2116,NONE
2016-11-26,12:16:32,2116,Coffee
2016-11-26,12:16:32,2116,Tea
2016-11-26,12:18:07,2117,Coffee
2016-11-26,12:18:07,2117,NONE
2016-11-26,12:18:07,2117,Sandwich
2016-11-26,12:30:57,2118,Coffee
2016-11-26,12:30:57,2118,Coke
2016-11-26,12:30:57,2118,Sandwich
2016-11-26,12:33:01,2119,Scandinavian
2016-11-26,12:33:23,2120,Tea
2016-11-26,12:33:23,2120,Muffin
2016-11-26,12:35:13,2121,Bread
2016-11-26,12:35:13,2121,Scandinavian
2016-11-26,12:58:29,2122,Coffee
2016-11-26,12:58:29,2122,Coffee
2016-11-26,13:11:47,2123,Coffee
2016-11-26,13:11:47,2123,The Nomad
2016-11-26,13:11:47,2123,Tartine
2016-11-26,13:12:49,2124,Coffee
2016-11-26,13:12:49,2124,Coffee
2016-11-26,13:12:49,2124,Sandwich
2016-11-26,13:13:51,2125,Coffee
2016-11-26,13:13:51,2125,Alfajores
2016-11-26,13:17:01,2126,Coffee
2016-11-26,13:17:01,2126,Tea
2016-11-26,13:20:06,2127,Scandinavian
2016-11-26,13:21:09,2128,Bread
2016-11-26,13:23:01,2129,NONE
2016-11-26,13:23:01,2129,Mineral water
2016-11-26,13:29:41,2130,Alfajores
2016-11-26,13:29:41,2130,Muffin
2016-11-26,13:29:41,2130,Cake
2016-11-26,13:32:00,2131,Tea
2016-11-26,13:33:30,2132,Bread
2016-11-26,13:41:15,2133,NONE
2016-11-26,13:41:15,2133,Bread
2016-11-26,13:45:25,2134,Scandinavian
2016-11-26,13:57:23,2135,Coffee
2016-11-26,13:57:23,2135,Bread
2016-11-26,13:57:23,2135,NONE
2016-11-26,13:57:23,2135,Sandwich
2016-11-26,14:09:08,2136,Hot chocolate
2016-11-26,14:09:08,2136,Tea
2016-11-26,14:13:58,2137,Muffin
2016-11-26,14:14:31,2138,Sandwich
2016-11-26,14:14:31,2138,Coffee
2016-11-26,14:21:26,2139,NONE
2016-11-26,14:22:18,2140,Bread
2016-11-26,14:25:35,2141,NONE
2016-11-26,14:25:35,2141,Muffin
2016-11-26,14:25:35,2141,Coffee
2016-11-26,14:27:39,2142,Coffee
2016-11-26,14:27:39,2142,Coffee
2016-11-26,14:27:39,2142,Pastry
2016-11-26,14:27:39,2142,Cake
2016-11-26,14:29:48,2143,Tea
2016-11-26,14:29:48,2143,Hot chocolate
2016-11-26,14:29:48,2143,Cookies
2016-11-26,14:29:48,2143,Cake
2016-11-26,14:38:24,2144,Cake
2016-11-26,14:47:30,2145,Sandwich
2016-11-26,14:47:30,2145,Bread
2016-11-26,14:54:40,2146,Bakewell
2016-11-26,14:54:40,2146,Coffee
2016-11-26,14:56:01,2147,Alfajores
2016-11-26,14:56:01,2147,Bread
2016-11-26,14:56:01,2147,Tea
2016-11-26,15:31:47,2148,Sandwich
2016-11-26,15:31:47,2148,Medialuna
2016-11-26,15:31:47,2148,Tea
2016-11-26,15:31:47,2148,Coffee
2016-11-26,15:34:36,2149,Bread
2016-11-26,15:34:36,2149,Tea
2016-11-26,15:34:36,2149,Alfajores
2016-11-26,15:34:36,2149,Medialuna
2016-11-26,15:44:34,2150,Bread
2016-11-26,15:44:34,2150,Muffin
2016-11-26,15:44:34,2150,Coffee
2016-11-26,15:46:40,2151,Hot chocolate
2016-11-26,15:46:40,2151,Bread
2016-11-26,15:46:40,2151,Muffin
2016-11-26,15:46:40,2151,Coffee
2016-11-26,15:46:40,2151,Pastry
2016-11-26,16:07:29,2152,Tea
2016-11-26,16:07:29,2152,Alfajores
2016-11-26,16:08:28,2153,Bakewell
2016-11-26,16:08:28,2153,Cake
2016-11-26,16:19:19,2154,Focaccia
2016-11-26,16:34:53,2155,NONE
2016-11-26,16:34:53,2155,Tea
2016-11-26,16:34:53,2155,Pastry
2016-11-26,16:34:53,2155,Bakewell
2016-11-26,16:47:49,2156,NONE
2016-11-26,16:47:49,2156,Alfajores
2016-11-26,16:47:49,2156,Alfajores
2016-11-26,16:47:49,2156,Coffee
2016-11-26,16:47:49,2156,Coffee
2016-11-26,16:47:49,2156,Coffee
2016-11-26,16:50:05,2157,Coffee
2016-11-26,16:50:05,2157,Alfajores
2016-11-27,09:28:07,2158,Coffee
2016-11-27,09:28:07,2158,The Nomad
2016-11-27,09:28:07,2158,NONE
2016-11-27,09:28:07,2158,Bread
2016-11-27,09:54:36,2159,Coffee
2016-11-27,09:58:21,2160,Coffee
2016-11-27,09:58:21,2160,Jammie Dodgers
2016-11-27,09:58:21,2160,NONE
2016-11-27,09:58:21,2160,Juice
2016-11-27,09:59:57,2161,Medialuna
2016-11-27,10:03:29,2162,Coffee
2016-11-27,10:03:29,2162,Tea
2016-11-27,10:03:29,2162,Juice
2016-11-27,10:03:29,2162,Smoothies
2016-11-27,10:03:29,2162,Jammie Dodgers
2016-11-27,10:03:29,2162,Muffin
2016-11-27,10:03:29,2162,Juice
2016-11-27,10:03:29,2162,Bakewell
2016-11-27,10:05:06,2163,Cake
2016-11-27,10:05:06,2163,Pastry
2016-11-27,10:08:03,2164,Coffee
2016-11-27,10:08:03,2164,Brownie
2016-11-27,10:10:53,2165,Juice
2016-11-27,10:10:53,2165,Jammie Dodgers
2016-11-27,10:23:03,2166,Coffee
2016-11-27,10:27:40,2167,Coffee
2016-11-27,10:27:40,2167,Bakewell
2016-11-27,10:34:24,2168,Bread
2016-11-27,10:34:24,2168,Tea
2016-11-27,10:34:24,2168,NONE
2016-11-27,10:34:24,2168,Pastry
2016-11-27,10:48:12,2169,Bread
2016-11-27,10:48:12,2169,Coffee
2016-11-27,10:48:12,2169,Bread
2016-11-27,10:48:12,2169,Hot chocolate
2016-11-27,10:51:20,2170,NONE
2016-11-27,10:51:20,2170,Pastry
2016-11-27,10:51:20,2170,Coffee
2016-11-27,10:51:20,2170,Hot chocolate
2016-11-27,10:53:06,2171,Bread
2016-11-27,10:53:06,2171,Bread
2016-11-27,10:53:06,2171,Coffee
2016-11-27,10:55:20,2172,Alfajores
2016-11-27,10:55:20,2172,Pastry
2016-11-27,10:59:57,2173,Bread
2016-11-27,11:02:01,2174,Coffee
2016-11-27,11:02:01,2174,Hot chocolate
2016-11-27,11:02:01,2174,Muffin
2016-11-27,11:08:29,2175,Bread
2016-11-27,11:08:29,2175,Coffee
2016-11-27,11:08:29,2175,Coffee
2016-11-27,11:08:29,2175,Smoothies
2016-11-27,11:08:29,2175,Pastry
2016-11-27,11:14:35,2176,Brownie
2016-11-27,11:14:35,2176,Hot chocolate
2016-11-27,11:14:35,2176,Coffee
2016-11-27,11:17:13,2177,Tartine
2016-11-27,11:17:13,2177,Hearty & Seasonal
2016-11-27,11:17:32,2178,Fudge
2016-11-27,11:18:45,2179,Bread
2016-11-27,11:20:08,2180,Coffee
2016-11-27,11:21:34,2181,Coffee
2016-11-27,11:21:34,2181,Keeping It Local
2016-11-27,11:23:45,2182,Coffee
2016-11-27,11:23:45,2182,Tea
2016-11-27,11:23:45,2182,Medialuna
2016-11-27,11:25:50,2183,Medialuna
2016-11-27,11:25:50,2183,Jammie Dodgers
2016-11-27,11:25:50,2183,Tea
2016-11-27,11:25:50,2183,Hot chocolate
2016-11-27,11:25:50,2183,NONE
2016-11-27,11:25:50,2183,Muffin
2016-11-27,11:27:36,2184,NONE
2016-11-27,11:27:36,2184,Coffee
2016-11-27,11:28:58,2185,Coffee
2016-11-27,11:28:58,2185,Keeping It Local
2016-11-27,11:30:29,2186,Coffee
2016-11-27,11:30:29,2186,Medialuna
2016-11-27,11:30:29,2186,Coffee
2016-11-27,11:32:05,2187,Bread
2016-11-27,11:32:05,2187,Hot chocolate
2016-11-27,11:32:05,2187,Medialuna
2016-11-27,11:36:20,2188,Bread
